map,window,working_message_index,selected_ids,new_at_k7
official33_published.json,10,21011,"1,2,4,9,12,14,18,27,69",0
official33_published.json,10,3717,"5,6,9,14,32",0
official33_published.json,10,14740,"14,18,27,32,69",0
official33_published.json,10,42100,"4,5,9,14,20,22,32",0
official33_published.json,10,25540,"1,11,12,17",0
official33_published.json,10,2891,"14,20,32",0
official33_published.json,10,52402,"4,5,14,31",0
official33_published.json,10,34377,"2,10,27,69",1
official33_published.json,10,23843,"4,5,11,14,20,22,27,32,34,69",0
official33_published.json,10,39954,"1,14,27,69",0
official33_published.json,10,14363,"2,10,69",1
official33_published.json,10,22799,"2,10,11",0
official33_published.json,10,4771,"1,17,70",0
official33_published.json,10,10377,"18,25,27",0
official33_published.json,10,45540,"2,7,9,11,14,17",0
official33_published.json,10,22393,"1,11,17,27,31,69",0
official33_published.json,10,6217,"14,19,20",0
official33_published.json,10,22084,"18,19,27",0
official33_published.json,10,18459,"11,19,22",0
official33_published.json,10,5666,"14,15,19,25,27",0
official33_published.json,10,47106,"2,10,69",1
official33_published.json,10,23991,"2,10,69",1
official33_published.json,10,330,"27,32,69",0
official33_published.json,10,51507,"2,10,69",1
official33_published.json,10,11571,"9,14,18,20,27,32",0
official33_published.json,10,32411,"5,20,22,25",0
official33_published.json,10,34255,"5,9,20",0
official33_published.json,10,54224,"4,5,6,18,20,22,25,34",0
official33_published.json,10,46080,"11,12,14,18,27,32,69",0
official33_published.json,10,26182,"15,18,19,27,69",0
official33_published.json,10,11622,"9,12,14,27",0
official33_published.json,10,51674,"1,10,69",0
official33_published.json,10,1378,"4,5,22,32",0
official33_published.json,10,22683,"4,5,6,7,9,11,14,16,22,31",0
official33_published.json,10,4730,"9,11,12,27,69",0
official33_published.json,10,16045,"1,2,10,69",0
official33_published.json,10,43569,"18,25,27",0
official33_published.json,10,46003,"2,9,14,17,27",0
official33_published.json,10,28913,"1,10,69",0
official33_published.json,10,51665,"4,5,6,9,11,14,16,22,32,34",0
official33_published.json,10,8943,"5,14,20,32",0
official33_published.json,10,8359,"14,18,32",0
official33_published.json,10,49962,"5,6,22",0
official33_published.json,10,341,"14,20,32",0
official33_published.json,10,18655,"2,7,12,17,27",0
official33_published.json,10,20665,"1,3,17",0
official33_published.json,10,50867,"2,10,69",1
official33_published.json,10,6561,"4,5,6,14,22,32,34",0
official33_published.json,10,34167,"14,18,27,32",0
official33_published.json,10,25613,"2,10,69",1
official33_published.json,10,14060,"18,27,32",0
official33_published.json,10,42319,"4,14,31",0
official33_published.json,10,42266,"9,14,19,27,32",0
official33_published.json,10,3921,"1,2,10,69",0
official33_published.json,10,30868,"9,14,32",0
official33_published.json,10,18748,"4,5,6,9,11,14,16,20,27,32",0
official33_published.json,10,34547,"1,2,10,69",0
official33_published.json,10,9233,"9,12,17",0
official33_published.json,10,10626,"4,5,20",0
official33_published.json,10,49811,"4,5,11,14,20,32,34",0
official33_published.json,10,32446,"14,18,27,69",0
official33_published.json,10,22808,"1,14,27,32",0
official33_published.json,10,26663,"1,2,10",0
official33_published.json,10,5092,"5,9,14",0
official33_published.json,10,52270,"4,5,14,20",0
official33_published.json,10,3204,"4,7,11,17,31",0
official33_published.json,10,51177,"18,32,69",0
official33_published.json,10,17251,"18,19,27,32",0
official33_published.json,10,18994,"18,25,27",0
official33_published.json,10,34356,"4,6,9,11,14,20,22,32",0
official33_published.json,10,4014,"9,11,20,32",0
official33_published.json,10,45122,"2,10,69",1
official33_published.json,10,32632,"5,9,20",0
official33_published.json,10,13684,"2,10,69",1
official33_published.json,10,55370,"2,18,27",0
official33_published.json,10,42002,"2,10,69",1
official33_published.json,10,49211,"1,2,10,69",0
official33_published.json,10,1617,"14,20,32",0
official33_published.json,10,22657,"1,17,70",0
official33_published.json,10,9188,"2,7,9,12,17",0
official33_published.json,10,24249,"14,20,32",0
official33_published.json,10,1500,"9,12,14",0
official33_published.json,10,13563,"14,27,32",0
official33_published.json,10,16752,"2,4,5,9,11,14,20,31,32,70",0
official33_published.json,10,21229,"4,5,14,32,34",0
official33_published.json,10,6799,"4,5,9,11,14,17,20,31,32,70",0
official33_published.json,10,1070,"9,18,20,27,32",0
official33_published.json,10,48616,"1,2,10,69",0
official33_published.json,10,5176,"9,14,22,27",0
official33_published.json,10,11140,"20,32,69",0
official33_published.json,10,39445,"2,10,69",1
official33_published.json,10,24432,"14,18,27",0
official33_published.json,10,6927,"1,2,10",0
official33_published.json,10,2021,"5,9,11,14,20,27",0
official33_published.json,10,448,"1,4,5,9,11,14,20,27,32",0
official33_published.json,10,31544,"18,25,27,32",0
official33_published.json,10,50337,"15,23,25",0
official33_published.json,10,16649,"2,12,17,69",0
official33_published.json,10,8317,"4,5,14,20,31",0
official33_published.json,10,39435,"9,12,14,27",0
official33_published.json,10,7799,"2,10,69",1
official33_published.json,10,46492,"1,4,7,11,17,31,37,70",0
official33_published.json,10,53637,"1,2,9,12,17",0
official33_published.json,10,35538,"12,14,20",0
official33_published.json,10,51407,"9,14,27,32",0
official33_published.json,10,31965,"4,5,6,9,11,14,15,20,22,32",0
official33_published.json,10,10571,"5,9,11,14,17,19,20,27,31,32",0
official33_published.json,10,43399,"2,10,69",1
official33_published.json,10,31049,"7,9,11",0
official33_published.json,10,42265,"14,19,20",0
official33_published.json,10,5581,"2,3,10,69",0
official33_published.json,10,35504,"4,9,11,20",0
official33_published.json,10,560,"2,10,69",1
official33_published.json,10,19370,"27,32,69",0
official33_published.json,10,47734,"5,9,11,14,27,32",0
official33_published.json,10,16132,"17,27,70",0
official33_published.json,10,32973,"18,25,27,32",0
official33_published.json,10,48089,"4,9,11",0
official33_published.json,10,24501,"1,9,12,27,69",0
official33_published.json,10,15259,"5,6,14,19,20,22",0
official33_published.json,10,17432,"9,11,14,20,22,23,27,31,32,37",0
official33_published.json,10,50591,"1,2,17,27,69",0
official33_published.json,10,52216,"1,2,9,12,18",0
official33_published.json,10,30854,"5,6,14,15,18,19,20,22,27",0
official33_published.json,10,48926,"2,10,69",1
official33_published.json,10,22212,"14,20,32",0
official33_published.json,10,556,"1,5,9,11,14,15,20,25,27,34",0
official33_published.json,10,41663,"4,5,6,12,22,34",0
official33_published.json,10,38823,"14,27,32",0
official33_published.json,10,49728,"2,10,11,27,69",0
official33_published.json,10,19945,"4,5,6,9,11,14,16,22,31,32",0
official33_published.json,10,27356,"4,6,11,14,22,32,34",0
official33_published.json,10,40458,"15,18,19,23,27",0
official33_published.json,10,21448,"4,5,14,69",0
official33_published.json,10,35150,"18,27,32",0
official33_published.json,10,45884,"9,12,14,27",0
official33_published.json,10,3569,"2,10,69",1
official33_published.json,10,17441,"1,5,14,19,22,44",0
official33_published.json,10,45279,"1,25,69",0
official33_published.json,10,40052,"9,12,14,27,32",0
official33_published.json,10,31476,"9,14,32",0
official33_published.json,10,4628,"11,14,27,32,69",0
official33_published.json,10,6973,"2,10,69",1
official33_published.json,10,18694,"1,3,27,69,70",0
official33_published.json,10,20157,"15,34,50",0
official33_published.json,10,26984,"1,2,3,10,69",0
official33_published.json,10,25604,"1,17,70",0
official33_published.json,10,50146,"5,9,14,32",0
official33_published.json,10,39356,"4,6,11,14,22",0
official33_published.json,10,45111,"3,10,69",0
official33_published.json,10,18589,"5,14,16,18,20,25,32",0
official33_published.json,10,20090,"18,27,32,69",0
official33_published.json,10,37033,"15,18,25,27,69",0
official33_published.json,10,11164,"4,5,14,20,34,69",0
official33_published.json,10,21356,"1,2,10",0
official33_published.json,10,44285,"14,18,20,27,32",0
official33_published.json,10,16539,"2,10,69",1
official33_published.json,10,3977,"14,18,32,69",0
official33_published.json,10,5117,"2,10,69",1
official33_published.json,10,33491,"1,4,7,9,11,12,14,17,22",0
official33_published.json,10,46727,"2,10,69",1
official33_published.json,10,12491,"9,14,20,32",0
official33_published.json,10,54429,"19,25,27,32",0
official33_published.json,10,7795,"9,14,27,32",0
official33_published.json,10,53765,"4,9,31",0
official33_published.json,10,52287,"1,2,3,9,11,12,17,27,70",0
official33_published.json,10,4994,"1,10,69",0
official33_published.json,10,42569,"4,5,9,11,14,15,20,22,31,32",0
official33_published.json,10,44995,"5,14,20",0
official33_published.json,10,37076,"18,27,32,69",0
official33_published.json,10,48379,"9,10,12",0
official33_published.json,10,53126,"2,10,69",1
official33_published.json,10,33372,"2,10,69",1
official33_published.json,10,2963,"5,14,20",0
official33_published.json,10,5722,"18,25,27",0
official33_published.json,10,30812,"6,11,16,19,25",0
official33_published.json,10,29415,"2,10,69",1
official33_published.json,10,33646,"5,19,27,32",0
official33_published.json,10,37641,"1,2,10,11",0
official33_published.json,10,54854,"19,25,32",0
official33_published.json,10,14542,"5,14,19",0
official33_published.json,10,110,"1,17,70",0
official33_published.json,10,37611,"9,12,14",0
official33_published.json,10,11138,"5,14,32",0
official33_published.json,10,47032,"4,5,6,9,14,19,27,31,32",0
official33_published.json,10,45333,"2,10,11,27,69",0
official33_published.json,10,35532,"9,12,17",0
official33_published.json,10,48264,"4,5,6,9,14",0
official33_published.json,10,11030,"18,27,32,69",0
official33_published.json,10,32950,"4,9,12,14",0
official33_published.json,10,53416,"5,6,19,22",0
official33_published.json,10,45847,"2,27,32",0
official33_published.json,10,45191,"2,10,69",1
official33_published.json,10,27206,"18,27,69",0
official33_published.json,10,16455,"15,19,25,34",0
official33_published.json,10,6895,"2,10,69",1
official33_published.json,10,42361,"1,2,10,11,69",0
official33_published.json,10,42855,"4,9,11,22",0
official33_published.json,10,23037,"2,7,17,70",0
official33_published.json,10,44570,"1,2,10,69",0
official33_published.json,10,47434,"1,7,11,31",0
official33_published.json,10,28028,"18,27,69",0
official33_published.json,10,26266,"1,2,3,10,27,69",0
official33_published.json,10,1289,"9,12,14",0
official33_published.json,10,29687,"1,14,27,32,69",0
official33_published.json,10,9378,"10,18,69",0
official33_published.json,10,865,"2,3,9,11,12,14,17,27,70",0
official33_published.json,10,41376,"4,9,11,12,14,18,27,32,37",0
official33_published.json,10,18626,"7,17,27,70",0
official33_published.json,10,45866,"2,10,69",1
official33_published.json,10,35938,"5,9,14,20,27",0
official33_published.json,10,46236,"1,2,7,10",0
official33_published.json,10,48966,"2,9,12,14",0
official33_published.json,10,35889,"5,7,11,14,31",0
official33_published.json,10,546,"12,14,27",0
official33_published.json,10,41948,"2,10,69",1
official33_published.json,10,14263,"5,9,32",0
official33_published.json,10,20404,"3,12,14",0
official33_published.json,10,33454,"2,3,10,11,69",0
official33_published.json,10,43453,"7,9,12,14,17,18,27,69",0
official33_published.json,10,44284,"5,14,20,31,32",0
official33_published.json,10,5800,"14,18,19,27,32,69",0
official33_published.json,10,51443,"2,10,11,69",0
official33_published.json,10,48325,"7,11,14,31,37",0
official33_published.json,10,13368,"14,27,32",0
official33_published.json,10,53071,"1,14,19,27,32,69",0
official33_published.json,10,16257,"15,18,19,25,27",0
official33_published.json,10,42951,"18,27,69",0
official33_published.json,10,2143,"4,5,6,14",0
official33_published.json,10,309,"7,9,17",0
official33_published.json,10,23146,"18,19,27,32,69",0
official33_published.json,10,17844,"1,4,7,9,11,17,31",0
official33_published.json,10,38185,"1,4,5,6,9,14,20,22,27,34",0
official33_published.json,10,54231,"18,25,27,32",0
official33_published.json,10,33648,"1,11,14,15,18,19,25,27,32,69",0
official33_published.json,10,46984,"14,20,32",0
official33_published.json,10,27450,"9,12,14",0
official33_published.json,10,49251,"1,4,5,9,11,14,17,27,32",0
official33_published.json,10,47505,"4,9,11,14,20",0
official33_published.json,10,5491,"5,6,9,11,14,16,22,27,31,34",0
official33_published.json,10,14476,"11,14,18,27,69",0
official33_published.json,10,14438,"2,10,69",1
official33_published.json,10,44930,"2,10,69",1
official33_published.json,10,10657,"5,6,14,20",0
official33_published.json,10,6285,"4,9,22",0
official33_published.json,10,14187,"5,7,11",0
official33_published.json,10,54129,"4,5,14,20,32",0
official33_published.json,10,47797,"9,12,14",0
official33_published.json,10,51017,"14,18,25,27",0
official33_published.json,10,42671,"1,2,69",0
official33_published.json,10,44628,"1,9,11,12,14,17,18,27,32",0
official33_published.json,10,29034,"18,19,27,69",0
official33_published.json,10,38248,"18,25,27",0
official33_published.json,10,45639,"9,11,14,32,69",0
official33_published.json,10,47870,"5,20,22,27",0
official33_published.json,10,21806,"5,6,14",0
official33_published.json,10,11989,"2,10,69",1
official33_published.json,10,32199,"2,10,69",1
official33_published.json,10,54578,"7,14,18,27,69",0
official33_published.json,10,49060,"4,5,22",0
official33_published.json,10,34519,"7,11,14",0
official33_published.json,10,12963,"7,9,11,31",0
official33_published.json,10,35974,"14,27,32,69",0
official33_published.json,10,39422,"14,20,22,27,32",0
official33_published.json,10,35563,"18,27,69",0
official33_published.json,10,12910,"2,10,69",1
official33_published.json,10,40196,"4,5,14,20",0
official33_published.json,10,45778,"4,5,6,9,11,14,20,22",0
official33_published.json,10,48627,"5,14,20",0
official33_published.json,10,49460,"2,10,69",1
official33_published.json,10,48301,"14,18,27,32",0
official33_published.json,10,40487,"9,12,14",0
official33_published.json,10,26626,"9,12,14",0
official33_published.json,10,5932,"5,6,11,19,22,25,32",0
official33_published.json,10,4092,"5,6,9,11,17,22,31,32,70",0
official33_published.json,10,14326,"4,9,11,12,14",0
official33_published.json,10,21398,"1,14,18,19,27,32",0
official33_published.json,10,49968,"5,9,14,19,20",0
official33_published.json,10,29477,"7,9,11,17,31",0
official33_published.json,10,27829,"4,5,14",0
official33_published.json,10,29392,"2,3,10,27,69",0
official33_published.json,10,4509,"9,12,14",0
official33_published.json,10,29660,"18,27,69",0
official33_published.json,10,17640,"9,11,14,27",0
official33_published.json,10,34531,"9,12,14",0
official33_published.json,10,46705,"27,32,69",0
official33_published.json,10,13501,"15,18,27",0
official33_published.json,10,10106,"1,2,3,10,69",0
official33_published.json,10,43566,"4,5,6,9,14,20,22,32,69",0
official33_published.json,10,3721,"4,5,14,20",0
official33_published.json,10,49550,"1,10,69",0
official33_published.json,10,1478,"1,2,10",0
official33_published.json,10,36025,"2,10,69",1
official33_published.json,10,29340,"9,12,14",0
official33_published.json,10,2248,"1,17,70",0
official33_published.json,10,10490,"2,10,69",1
official33_published.json,10,27712,"2,10,27,69",1
official33_published.json,10,54222,"1,12,27,69",0
official33_published.json,10,16259,"2,10,69",1
official33_published.json,10,34858,"2,10,69",1
official33_published.json,10,9900,"2,10,69",1
official33_published.json,10,2772,"1,17,70",0
official33_published.json,10,31380,"18,19,23,25,27,32",0
official33_published.json,10,37397,"2,10,11,69",0
official33_published.json,10,46132,"18,27,69",0
official33_published.json,10,53433,"9,12,14,19",0
official33_published.json,10,29386,"1,27,69",0
official33_published.json,10,25276,"15,19,23,50",0
official33_published.json,10,46171,"4,5,6,9,11,14,22",0
official33_published.json,10,2101,"1,2,10,69",0
official33_published.json,10,22912,"2,14,27",0
official33_published.json,10,37398,"9,12,14",0
official33_published.json,10,9572,"18,27,32,69",0
official33_published.json,10,39070,"2,4,5,7,9,11,22",0
official33_published.json,10,30699,"7,11,12,17",0
official33_published.json,10,51044,"9,14,32",0
official33_published.json,10,52888,"7,9,11,12,17,18",0
official33_published.json,10,20648,"1,2,3,10,27,69",0
official33_published.json,10,28083,"9,14,19,20,27,32",0
official33_published.json,10,23340,"2,10,69",1
official33_published.json,10,20949,"2,10,69",1
official33_published.json,10,146,"4,9,12,20,31",0
official33_published.json,10,50688,"5,6,9,11,14,31,32,34",0
official33_published.json,10,17784,"2,10,69",1
official33_published.json,10,22175,"2,10,69",1
official33_published.json,10,23074,"4,14,32",0
official33_published.json,10,10969,"1,7,9,12,27,31,70",0
official33_published.json,10,53211,"1,2,10,17,27,32,69",0
official33_published.json,10,54623,"7,11,22,48",0
official33_published.json,10,48823,"14,18,27,32",0
official33_published.json,10,12452,"12,14,20",0
official33_published.json,10,14725,"18,27,69",0
official33_published.json,10,40678,"18,19,32",0
official33_published.json,10,47655,"5,9,11,14,20,22,27,31,32,37",0
official33_published.json,10,41606,"4,5,6,11",0
official33_published.json,10,46354,"1,14,18,32,69",0
official33_published.json,10,40771,"2,10,69",1
official33_published.json,10,33943,"15,19,50",0
official33_published.json,10,5484,"1,2,10",0
official33_published.json,10,46119,"1,4,7,11,14,17,31,37",0
official33_published.json,10,4073,"18,25,27,69",0
official33_published.json,10,26282,"2,10,69",1
official33_published.json,10,27234,"2,10,69",1
official33_published.json,10,41955,"11,17,31,70",0
official33_published.json,10,13683,"1,17,70",0
official33_published.json,10,25791,"2,10,69",1
official33_published.json,10,36568,"22,31,32",0
official33_published.json,10,32488,"2,7,12",0
official33_published.json,10,10439,"5,15,19,25",0
official33_published.json,10,10320,"1,2,3,10,69",0
official33_published.json,10,15539,"2,27,69",0
official33_published.json,10,2185,"2,9,27",0
official33_published.json,10,52865,"9,14,20,27,32",0
official33_published.json,10,50837,"4,5,6,11,14,17,18,27,31,32",0
official33_published.json,10,46622,"2,10,69",1
official33_published.json,10,29991,"1,7,17,70",0
official33_published.json,10,18808,"2,10,69",1
official33_published.json,10,28830,"10,18,27",0
official33_published.json,10,9870,"14,18,27,32",0
official33_published.json,10,32073,"4,5,6,9,14,20,22,32",0
official33_published.json,10,29911,"1,2,27",0
official33_published.json,10,4381,"2,10,69",1
official33_published.json,10,55100,"9,11,12",0
official33_published.json,10,16102,"14,20,32,69",0
official33_published.json,10,50628,"5,9,11,14,20,34",0
official33_published.json,10,33089,"4,5,7,9,11,12,14,31,37",0
official33_published.json,10,40619,"2,10,69",1
official33_published.json,10,10760,"1,2,69",0
official33_published.json,10,40729,"1,4,6,9,11,17,31,70",0
official33_published.json,10,53570,"2,10,69",1
official33_published.json,10,50457,"2,10,69",1
official33_published.json,10,52454,"7,9,12,14,17,27,69",0
official33_published.json,10,53258,"10,18,27,69",0
official33_published.json,10,14545,"4,5,6,14,22",0
official33_published.json,10,35138,"18,27,69",0
official33_published.json,10,26216,"2,10,69",1
official33_published.json,10,11390,"1,7,17,37,70",0
official33_published.json,10,54681,"9,11,12,14,15,18,27,32,37,69",0
official33_published.json,10,51488,"1,4,9,11,12,14,18,27,32,69",0
official33_published.json,10,54921,"18,27,32,69",0
official33_published.json,10,43533,"2,17,27",0
official33_published.json,10,51810,"2,3,10,69",0
official33_published.json,10,36520,"1,9,12,14,27",0
official33_published.json,10,18036,"14,18,27,32",0
official33_published.json,10,39439,"4,5,9,11,18,22,27,32,70",0
official33_published.json,10,66,"2,10,69",1
official33_published.json,10,21985,"5,9,11,14,16,18,22,27,32,34",0
official33_published.json,10,35116,"2,9,11,12,27,69",0
official33_published.json,10,4733,"18,27,32",0
official33_published.json,10,40645,"2,9,11,12,17,18,27,69",0
official33_published.json,10,27761,"6,9,11,14,31",0
official33_published.json,10,28594,"1,7,17,70",0
official33_published.json,10,43720,"9,14,20",0
official33_published.json,10,4832,"2,10,69",1
official33_published.json,10,830,"9,14,20",0
official33_published.json,10,20515,"14,27,32",0
official33_published.json,10,13040,"2,10,69",1
official33_published.json,10,13977,"14,19,20,22",0
official33_published.json,10,35001,"14,32,69",0
official33_published.json,10,42038,"2,4,9,11,12,14,27,32",0
official33_published.json,10,54326,"9,12,14,18,20",0
official33_published.json,10,34612,"18,27,32",0
official33_published.json,10,28122,"9,14,32",0
official33_published.json,10,29557,"9,22,27",0
official33_published.json,10,30227,"2,10,69",1
official33_published.json,10,8269,"1,2,3,7,11,12,14,17,27,69",0
official33_published.json,10,13281,"25,27,32",0
official33_published.json,10,10312,"1,2,10",0
official33_published.json,10,40359,"19,20,32",0
official33_published.json,10,39213,"18,27,32",0
official33_published.json,10,9282,"2,10,69",1
official33_published.json,10,31241,"9,31,70",0
official33_published.json,10,7993,"15,23,50",0
official33_published.json,10,52935,"5,19,22,23,27,32",0
official33_published.json,10,40230,"1,2,10,69",0
official33_published.json,10,39872,"2,3,7,11,12,31,37,69",0
official33_published.json,10,9322,"1,2,10,69",0
official33_published.json,10,11749,"2,4,11,14,20,31,32",0
official33_published.json,10,50076,"5,6,14",0
official33_published.json,10,27161,"2,14,18,27",0
official33_published.json,10,15446,"14,18,27,32",0
official33_published.json,10,1872,"1,9,11,12,14",0
official33_published.json,10,51176,"2,10,69",1
official33_published.json,10,17923,"1,2,10",0
official33_published.json,10,21633,"1,4,5,6,9,11,14,22,23,27",0
official33_published.json,10,31690,"1,2,19,25,27,69",0
official33_published.json,10,27786,"2,10,69",1
official33_published.json,10,46722,"2,10,69",1
official33_published.json,10,53062,"1,4,5,7,9,11,12,14,27,32",0
official33_published.json,10,55285,"1,2,4,5,11,16,18,20,32,34",0
official33_published.json,10,36672,"7,12,17,27,70",0
official33_published.json,10,36179,"4,5,9,14,17,22,27,32",0
official33_published.json,10,51325,"4,5,9,14,20,32,34",0
official33_published.json,10,8833,"5,6,32",0
official33_published.json,10,4155,"9,12,14",0
official33_published.json,10,33455,"4,5,9,11",0
official33_published.json,10,15116,"4,9,12,14,18,25,27,32",0
official33_published.json,10,36991,"5,6,9,11,14,20,27,32",0
official33_published.json,10,52050,"7,9,12",0
official33_published.json,10,15884,"2,9,17",0
official33_published.json,10,17968,"18,19,20",0
official33_published.json,10,31246,"5,14,32",0
official33_published.json,10,18448,"9,14,19,32",0
official33_published.json,10,6271,"14,20,32",0
official33_published.json,10,31571,"2,10,69",1
official33_published.json,10,19522,"1,2,10,69",0
official33_published.json,10,54267,"1,2,10,11,69",0
official33_published.json,10,7986,"9,11,12,14,19",0
official33_published.json,10,37373,"1,5,6,7,9,11,14,17,31,37",0
official33_published.json,10,10580,"7,9,11,31",0
official33_published.json,10,37419,"7,17,70",0
official33_published.json,10,23699,"4,7,11,31",0
official33_published.json,10,51849,"1,2,4,6,7,9,11,22,27,70",0
official33_published.json,10,50224,"14,15,19,25,27",0
official33_published.json,10,34681,"1,2,12,17,27",0
official33_published.json,10,28880,"18,27,69",0
official33_published.json,10,14554,"1,10,17",0
official33_published.json,10,14616,"4,32,44",0
official33_published.json,10,405,"18,27,69",0
official33_published.json,10,9002,"2,10,69",1
official33_published.json,10,40012,"5,9,20,31,32,34",0
official33_published.json,10,2650,"2,3,69",0
official33_published.json,10,1506,"18,25,27,69",0
official33_published.json,10,27318,"7,9,31",0
official33_published.json,10,21174,"4,9,14,20",0
official33_published.json,10,41351,"14,27,32",0
official33_published.json,10,14180,"4,5,6,11,22,31,32,70",0
official33_published.json,10,39535,"7,11,31",0
official33_published.json,10,22223,"4,9,14,20,70",0
official33_published.json,10,36414,"2,10,69",1
official33_published.json,10,1120,"18,27,69",0
official33_published.json,10,50770,"2,10,69",1
official33_published.json,10,8951,"4,5,9,32",0
official33_published.json,10,27316,"18,27,69",0
official33_published.json,10,23306,"18,27,32,69",0
official33_published.json,10,36599,"2,10,69",1
official33_published.json,10,27502,"18,27,69",0
official33_published.json,10,24095,"2,10,69",1
official33_published.json,10,3256,"18,27,69",0
official33_published.json,10,29745,"5,9,11,14,19,20,22,27,31,32",0
official33_published.json,10,15582,"2,10,69",1
official33_published.json,10,41708,"19,27,32",0
official33_published.json,10,20891,"2,10,69",1
official33_published.json,10,44769,"14,27,32",0
official33_published.json,10,52928,"7,9,14,32",0
official33_published.json,10,51790,"12,14,17",0
official33_published.json,10,35084,"1,2,3,10,11,69",0
official33_published.json,10,38028,"18,27,69",0
official33_published.json,10,3623,"1,10,69",0
official33_published.json,10,39118,"5,14,32",0
official33_published.json,10,41496,"1,2,3,10",0
official33_published.json,10,34527,"9,12,14",0
official33_published.json,10,35647,"3,10,18,27,69",0
official33_published.json,10,11415,"18,27,32",0
official33_published.json,10,25168,"2,10,69",1
official33_published.json,10,53336,"1,2,10",0
official33_published.json,10,33629,"18,27,69",0
official33_published.json,10,44760,"9,12,14",0
official33_published.json,10,22045,"4,9,32,70",0
official33_published.json,10,23511,"2,10,69",1
official33_published.json,10,38018,"1,10,69",0
official33_published.json,10,19511,"18,25,32",0
official33_published.json,10,20906,"10,27,69",1
official33_published.json,10,17043,"2,10,69",1
official33_published.json,10,15640,"4,5,9,11,22,27,32",0
official33_published.json,10,33266,"4,6,9,14,20,22",0
official33_published.json,10,26791,"5,6,11,14,31,71",0
official33_published.json,10,49816,"2,3,9,11,12,18",0
official33_published.json,10,16342,"4,5,9,11,14,19,20,32,34",0
official33_published.json,10,35695,"2,10,69",1
official33_published.json,10,36819,"4,6,14",0
official33_published.json,10,6728,"1,2,10,69",0
official33_published.json,10,36945,"2,10,69",1
official33_published.json,10,28037,"4,14,22,32",0
official33_published.json,10,44931,"7,11,14,31",0
official33_published.json,10,17013,"2,10,69",1
official33_published.json,10,12665,"2,10,69",1
official33_published.json,10,29582,"4,9,14,20,22,32",0
official33_published.json,10,11588,"5,14,19,23,27,32",0
official33_published.json,10,41389,"14,18,19,23,25,27,32",0
official33_published.json,10,28664,"5,14,19,32",0
official33_published.json,10,51446,"9,27,69",0
official33_published.json,10,38546,"7,9,12",0
official33_published.json,10,32497,"14,19,27,69",0
official33_published.json,10,24273,"6,9,14,20,32,71",0
official33_published.json,10,30666,"2,10,69",1
official33_published.json,10,24379,"1,4,5,9,11,14,20,22,32,69",0
official33_published.json,10,6925,"15,19,23",0
official33_published.json,10,1511,"10,11,69",0
official33_published.json,10,29825,"4,5,6,7,9,11,14,22,31,32",0
official33_published.json,10,33449,"1,2,5,6,9,14,22,44",0
official33_published.json,10,41622,"5,6,7,9,11,34,48",0
official33_published.json,10,18204,"18,27,69",0
official33_published.json,10,16513,"14,20,32",0
official33_published.json,10,54875,"2,10,69",1
official33_published.json,10,55173,"2,10,69",1
official33_published.json,10,27734,"1,2,9,11,12,17,18,69",0
official33_published.json,10,46113,"9,12,14",0
official33_published.json,10,22333,"4,5,6,11,14",0
official33_published.json,10,11456,"4,20,27,32",0
official33_published.json,10,7107,"1,10,69",0
official33_published.json,10,32675,"14,18,27",0
official33_published.json,10,31600,"4,6,9,11,12,14,22,34",0
official33_published.json,10,29733,"18,27,32",0
official33_published.json,10,48899,"3,4,5,6,9,20,22,27,31",0
official33_published.json,10,19369,"1,2,10,11,69",0
official33_published.json,10,19393,"1,3,9,11,12,27",0
official33_published.json,10,22449,"5,11,14,20,31",0
official33_published.json,10,52588,"11,14,18,19,27,32",0
official33_published.json,10,15913,"1,2,10",0
official33_published.json,10,4474,"4,5,6,9,14,19,20,27,32",0
official33_published.json,10,11125,"5,9,11,17,31,37,70",0
official33_published.json,10,20243,"5,11,15,19,25",0
official33_published.json,10,24469,"4,5,6,22",0
official33_published.json,10,49920,"2,3,7,9,12,14,27,32",0
official33_published.json,10,42058,"7,9,11,14,31",0
official33_published.json,10,47445,"3,9,11,12,14,27,70",0
official33_published.json,10,45457,"5,6,9,14,17",0
official33_published.json,10,36576,"5,9,11,14",0
official33_published.json,10,28675,"14,18,27,69",0
official33_published.json,10,15875,"5,14,20,22",0
official33_published.json,10,5845,"2,10,69",1
official33_published.json,10,25968,"2,15,18,23,27,69",0
official33_published.json,10,3679,"4,11,31",0
official33_published.json,10,48847,"1,2,10",0
official33_published.json,10,4868,"9,12,17,18,27,69",0
official33_published.json,10,51390,"12,14,27,32,69",0
official33_published.json,10,14913,"2,10,69",1
official33_published.json,10,41892,"14,27,32,69",0
official33_published.json,10,38528,"4,6,7,9,11,14,17,31,37",0
official33_published.json,10,35131,"1,4,7,9,11,14,17,31",0
official33_published.json,10,29021,"14,18,23,25,32",0
official33_published.json,10,12450,"9,14,27",0
official33_published.json,10,6567,"4,5,6,9,11,20,22,32",0
official33_published.json,10,5946,"5,6,9,12,14,22,31",0
official33_published.json,10,13809,"18,25,27",0
official33_published.json,10,24446,"18,25,27",0
official33_published.json,10,41823,"1,2,10,69",0
official33_published.json,10,24524,"18,27,69",0
official33_published.json,10,23847,"2,10,69",1
official33_published.json,10,52647,"18,27,32",0
official33_published.json,10,13468,"5,9,11,14,16,22,31,33,34",0
official33_published.json,10,26581,"1,2,18,27,69",0
